"Ticker","Symbol","Security Name","Listing Exchange","Market Category","ETF","MarketCap ","TrailingPE","ForwardPE","Sector","Industry"
"QTRX","QTRX","Quanterix Corporation - Common Stock","Q","G","N","13,59,00,755.00","","","Industrials","Biotechnology: Laboratory Analytical Instruments"
"CODA","CODA","Coda Octopus Group, Inc. - Common stock","Q","S","N","13,54,26,586.00","","","Industrials","Industrial Machinery/Components"
"BNC","BNC","CEA Industries Inc. - Common Stock","Q","S","N","13,06,17,836.00","","","Industrials","Industrial Machinery/Components"
"CITR","CITR","CitroTech Inc. Common Stock","A","","N","13,00,30,089.00","","","Industrials","Environmental Services"
"ZONE","ZONE","CleanCore Solutions Inc. Class B Common Stock","A","","N","12,98,34,231.00","","","Industrials","Industrial Machinery/Components"
"ACNT","ACNT","Ascent Industries Co. - Common Stock","Q","G","N","12,70,18,555.00","","","Industrials","Steel/Iron Ore"
"FORR","FORR","Forrester Research, Inc. - Common Stock","Q","Q","N","12,55,83,993.00","","","Industrials","Diversified Commercial Services"
"NNBR","NNBR","NN, Inc. - Common Stock","Q","Q","N","12,05,87,475.00","","","Industrials","Industrial Machinery/Components"
"FFAI","FFAI","Faraday Future Intelligent Electric Inc. - Class A Common Stock","Q","S","N","11,86,66,361.00","","","Industrials","Auto Manufacturing"
"ATLN","ATLN","Atlantic International Corp. - Common Stock","Q","G","N","11,81,40,658.00","","","Industrials","Biotechnology: Laboratory Analytical Instruments"
"SAFX","SAFX","XCF Global, Inc. - Class A Common Stock","Q","S","N","11,72,03,417.00","","","Industrials","Major Chemicals"
"SIF","SIF","SIFCO Industries, Inc. Common Stock","A","","N","11,67,64,570.00","","","Industrials","Aerospace"
"ZTEK","ZTEK","Zentek Ltd. - common stock","Q","S","N","11,53,72,726.00","","","Industrials","Major Chemicals"
"ARQ","ARQ","Arq, Inc. - Common Stock","Q","G","N","11,48,27,740.00","","","Industrials","Major Chemicals"
"HOVR","HOVR","New Horizon Aircraft Ltd. - Class A Ordinary Shares","Q","S","N","11,30,15,377.00","","","Industrials","Aerospace"
"OCC","OCC","Optical Cable Corporation - Common Stock","Q","G","N","11,26,91,190.00","","","Industrials","Telecommunications Equipment"
"CBUS","CBUS","Cibus, Inc. - Class A Common Stock","Q","S","N","11,03,19,589.00","","","Industrials","Agricultural Chemicals"
"RPID","RPID","Rapid Micro Biosystems, Inc. - Class A Common Stock","Q","S","N","11,02,98,566.00","","","Industrials","Biotechnology: Laboratory Analytical Instruments"
"AIIO","AIIO","Robo.ai Inc. - Class B Ordinary Shares","Q","S","N","10,97,98,586.00","","","Industrials","Auto Manufacturing"
"PSIG","PSIG","PS International Group Ltd. - Ordinary Shares","Q","S","N","10,93,27,427.00","","","Industrials","Integrated Freight & Logistics"
"KEQU","KEQU","Kewaunee Scientific Corporation - Common Stock","Q","G","N","10,89,79,920.00","","","Industrials","Medical Specialities"
"CRGO","CRGO","Freightos Limited - Ordinary shares","Q","S","N","10,73,05,279.00","","","Industrials","Integrated Freight & Logistics"
"HURC","HURC","Hurco Companies, Inc. - Common Stock","Q","Q","N","10,63,66,491.00","","","Industrials","Industrial Machinery/Components"
"SEER","SEER","Seer, Inc. - Class A Common Stock","Q","Q","N","10,60,85,087.00","","","Industrials","Biotechnology: Laboratory Analytical Instruments"
"GEOS","GEOS","Geospace Technologies Corporation - Common Stock","Q","Q","N","10,36,01,244.00","","","Industrials","Industrial Machinery/Components"
"BAER","BAER","Bridger Aerospace Group Holdings, Inc. - Common Stock","Q","G","N","10,00,01,307.00","","","Industrials","Aerospace"
"EVAC","EVAC","EQV Ventures Acquisition Corp. II Class A Ordinary Shares","N","","N","- ","","","Industrials","Fluid Controls"
"MLAC","MLAC","Mountain Lake Acquisition Corp. - Class A Ordinary Shares","Q","G","N","- ","","","Industrials","Auto Manufacturing"
"GEV","GEV","GE Vernova Inc. Common Stock","N","","N","2,88,53,27,20,231.00","","","",""
"FERG","FERG","Ferguson Enterprises Inc. Common Stock","N","","N","45,46,63,90,462.00","","","Miscellaneous","Miscellaneous"
"CAE","CAE","CAE Inc. Ordinary Shares","N","","N","8,38,62,45,154.00","","","Miscellaneous","Industrial Machinery/Components"
"OGC","OGC","OceanaGold Corporation Common Shares","N","","N","7,56,77,26,314.00","","","",""
"IDCC","IDCC","InterDigital, Inc. - Common Stock","Q","Q","N","6,93,64,18,108.00","","","Miscellaneous","Multi-Sector Companies"
"AUGO","AUGO","Aura Minerals Inc. - Common Shares","Q","Q","N","6,75,96,12,226.00","","","",""
"CBC","CBC","Central Bancompany, Inc. - Class A Common Stock","Q","Q","N","6,50,71,37,256.00","","","",""
"NOVT","NOVT","Novanta Inc. - Common Shares","Q","Q","N","5,44,07,79,665.00","","","Miscellaneous","Industrial Machinery/Components"
"QS","QS","QuantumScape Corporation - Common Stock","Q","Q","N","5,31,17,77,731.00","","","Miscellaneous","Industrial Machinery/Components"
"OTF","OTF","Blue Owl Technology Finance Corp. Common Stock","N","","N","5,17,68,27,470.00","","","",""
"DLB","DLB","Dolby Laboratories Common Stock","N","","N","5,14,14,07,550.00","","","Miscellaneous","Multi-Sector Companies"
"ARIS","ARIS","Aris Mining Corporation Common Shares","N","","N","4,10,94,24,000.00","","","",""
"FLNC","FLNC","Fluence Energy, Inc. - Class A Common Stock","Q","Q","N","3,97,95,32,798.00","","","Miscellaneous","Industrial Machinery/Components"
"AAUC","AAUC","Allied Gold Corporation Common Shares","N","","N","3,68,38,34,000.00","","","",""
"RUN","RUN","Sunrun Inc. - Common Stock","Q","Q","N","3,46,01,57,408.00","","","Miscellaneous","Industrial Machinery/Components"
"BELFB","BELFB","Bel Fuse Inc. - Class B Common Stock","Q","Q","N","3,38,78,02,420.00","","","",""
"NATL","NATL","NCR Atleos Corporation Common Stock","N","","N","3,31,64,02,774.00","","","Miscellaneous","Office Equipment/Supplies/Services"
"VGNT","VGNT","Versigent PLC Ordinary Shares","N","","N","3,16,07,93,831.00","","","",""
"GEF","GEF","Greif Inc. Class A Common Stock","N","","N","3,03,43,84,911.00","","","",""
"BELFA","BELFA","Bel Fuse Inc. - Class A Common Stock","Q","Q","N","3,03,43,65,620.00","","","",""
"BGSI","BGSI","Boyd Group Services Inc. Common Shares","N","","N","2,87,01,14,500.00","","","",""
"EOSE","EOSE","Eos Energy Enterprises, Inc. - Common Stock","Q","S","N","2,78,59,40,210.00","","","Miscellaneous","Industrial Machinery/Components"
"ATKR","ATKR","Atkore Inc. Common Stock","N","","N","2,54,90,90,910.00","","","Miscellaneous","Industrial Machinery/Components"
"AMPX","AMPX","Amprius Technologies, Inc. Common Stock","N","","N","2,53,65,42,615.00","","","Miscellaneous","Industrial Machinery/Components"
"DBD","DBD","Diebold Nixdorf Incorporated Common stock","N","","N","2,49,80,92,199.00","","","Miscellaneous","Office Equipment/Supplies/Services"
"PBI","PBI","Pitney Bowes Inc. Common Stock","N","","N","2,14,74,23,793.00","","","Miscellaneous","Office Equipment/Supplies/Services"
"BTX","BTX","BlackRock Technology and Private Equity Term Trust Common Shares of Beneficial Interest","N","","N","2,08,79,75,121.00","","","",""
"SPB","SPB","Spectrum Brands Holdings, Inc. Common Stock","N","","N","1,86,06,46,586.00","","","Miscellaneous","Industrial Machinery/Components"
"SLSR","SLSR","Solaris Resources Inc. Common Shares","A","","N","1,81,23,33,309.00","","","",""
"NVRI","NVRI","Enviri Corporation Common Stock","N","","N","1,63,42,62,696.00","","","Miscellaneous","Diversified Commercial Services"
"CNL","CNL","Collective Mining Ltd. Common Shares","A","","N","1,59,60,01,586.00","","","",""
"BVC","BVC","BitVentures Limited - Ordinary Share","Q","S","N","1,56,24,00,000.00","","","",""
"TE","TE","T1 Energy Inc. Common Stock","N","","N","1,52,90,10,806.00","","","Miscellaneous","Industrial Machinery/Components"
"NICM","NICM","Nicola Mining Inc. - American Depositary Shares","Q","S","N","1,50,33,93,394.00","","","",""
"ENVX","ENVX","Enovix Corporation - Common Stock","Q","Q","N","1,37,79,40,959.00","","","Miscellaneous","Industrial Machinery/Components"
"VMET","VMET","Versamet Royalties Corporation - Common Stock","Q","S","N","1,29,62,68,125.00","","","",""
"HSLV","HSLV","Highlander Silver Corp. Common Shares","A","","N","1,25,02,13,008.00","","","",""
"DEC","DEC","Diversified Energy Company Common Stock","N","","N","1,23,50,08,722.00","","","",""
"ENR","ENR","Energizer Holdings, Inc. Common Stock","N","","N","1,15,51,47,692.00","","","Miscellaneous","Industrial Machinery/Components"
"PSUS","PSUS","Pershing Square USA, Ltd. Common Shares","N","","N","1,09,38,54,500.00","","","",""
"NRGV","NRGV","Energy Vault Holdings, Inc. Common Stock","N","","N","1,05,27,16,415.00","","","Miscellaneous","Industrial Machinery/Components"
"KBDC","KBDC","Kayne Anderson BDC, Inc. Common Stock","N","","N","98,52,97,530.00","","","",""
"VYX","VYX","NCR Voyix Corporation Common Stock","N","","N","96,36,30,452.00","","","Miscellaneous","Office Equipment/Supplies/Services"
"SCZM","SCZM","Santacruz Silver Mining Ltd. - Common Shares","Q","S","N","89,44,42,793.00","","","",""
"ISOU","ISOU","IsoEnergy Ltd. Common Shares","A","","N","71,96,65,423.00","","","",""
"MAKO","MAKO","Mako Mining Corp - Common Stock","Q","S","N","69,78,90,237.00","","","",""
"SLDP","SLDP","Solid Power, Inc. - Class A Common Stock","Q","Q","N","67,04,51,402.00","","","Miscellaneous","Industrial Machinery/Components"
"IMSR","IMSR","Terrestrial Energy Inc. - Common Stock","Q","Q","N","66,98,82,537.00","","","",""
"NCDL","NCDL","Nuveen Churchill Direct Lending Corp. Common Stock","N","","N","65,36,37,805.00","","","",""
"BMM","BMM","Blue Moon Metals Inc. - Common Shares","Q","S","N","63,63,50,051.00","","","",""
"QNC","QNC","Quantum eMotion Corp. Common Shares","A","","N","60,76,76,503.00","","","",""
"PAR","PAR","PAR Technology Corporation Common Stock","N","","N","59,18,82,956.00","","","Miscellaneous","Office Equipment/Supplies/Services"
"ELVA","ELVA","Electrovaya Inc. - Common Shares","Q","S","N","52,65,68,919.00","","","",""
"MVST","MVST","Microvast Holdings, Inc. - Common Stock","Q","S","N","50,47,33,437.00","","","Miscellaneous","Industrial Machinery/Components"
"APPS","APPS","Digital Turbine, Inc. - Common Stock","Q","S","N","50,17,81,220.00","","","Miscellaneous","Multi-Sector Companies"
"ACTG","ACTG","Acacia Research Corporation - Common Stock","Q","Q","N","45,54,17,757.00","","","Miscellaneous","Multi-Sector Companies"
"BTQ","BTQ","BTQ Technologies Corp. - Common Stock","Q","G","N","45,36,08,085.00","","","",""
"SUPX","SUPX","SuperX AI Technology Limited - Ordinary Shares","Q","S","N","44,51,30,311.00","","","",""
"SES","SES","SES AI Corporation Class A Common Stock","N","","N","39,88,26,033.00","","","Miscellaneous","Industrial Machinery/Components"
"NHP","NHP","National Healthcare Properties, Inc. - Class A Common Stock","Q","G","N","39,53,55,526.00","","","",""
"ORBS","ORBS","Eightco Holdings Inc. - Common Stock","Q","S","N","34,48,86,556.00","","","",""
"ALCO","ALCO","Alico, Inc. - Common Stock","Q","Q","N","30,25,86,142.00","","","",""
"VFF","VFF","Village Farms International, Inc. - Common Shares","Q","S","N","30,17,56,418.00","","","",""
"PPHC","PPHC","Public Policy Holding Company, Inc. - Common Stock","Q","G","N","30,07,37,631.00","","","",""
"TII","TII","Titan Mining Corporation Common Shares","A","","N","28,20,86,858.00","","","",""
"NGEN","NGEN","NervGen Pharma Corp. - Common stock","Q","S","N","27,38,62,570.00","","","",""
"CAMP","CAMP","CAMP4 Therapeutics Corporation - Common Stock","Q","G","N","23,13,29,439.00","","","",""
"KTWO","KTWO","K2 Capital Acquisition Corporation - Class A Ordinary Share","Q","G","N","20,02,11,188.00","","","",""
"ALPS","ALPS","ALPS Group Inc - Ordinary Share","Q","G","N","13,81,28,911.00","","","",""
"ACOG","ACOG","Alpha Cognition Inc. - Common Stock","Q","S","N","12,30,23,688.00","","","",""
"NEOV","NEOV","NeoVolta Inc. - Common Stock","Q","S","N","12,23,67,877.00","","","Miscellaneous","Industrial Machinery/Components"
"BYRN","BYRN","Byrna Technologies, Inc. - Common Stock","Q","S","N","11,78,51,973.00","","","Miscellaneous","Industrial Machinery/Components"
"JYNT","JYNT","The Joint Corp. - Common Stock","Q","S","N","11,76,07,017.00","","","Miscellaneous","Multi-Sector Companies"
"FGMC","FGMC","FG Merger II Corp. - Common stock","Q","G","N","10,55,21,157.00","","","",""
"ULBI","ULBI","Ultralife Corporation - Common Stock","Q","G","N","10,31,04,781.00","","","Miscellaneous","Industrial Machinery/Components"
"CSCO","CSCO","Cisco Systems, Inc. - Common Stock","Q","Q","N","4,52,83,54,87,800.00","","","Telecommunications","Computer Communications Equipment"
"TMUS","TMUS","T-Mobile US, Inc. - Common Stock","Q","Q","N","2,04,12,54,53,721.00","","","Telecommunications","Telecommunications Equipment"
"VZ","VZ","Verizon Communications Inc. Common Stock","N","","N","1,96,85,67,24,812.00","","","Telecommunications","Telecommunications Equipment"
"ANET","ANET","Arista Networks, Inc. Common Stock","N","","N","1,84,12,06,03,148.00","","","Telecommunications","Computer Communications Equipment"
"CMCSA","CMCSA","Comcast Corporation - Class A Common Stock","Q","Q","N","90,25,68,61,225.00","","","Telecommunications","Cable & Other Pay Television Services"
"LITE","LITE","Lumentum Holdings Inc. - Common Stock","Q","Q","N","78,40,56,73,000.00","","","Telecommunications","Telecommunications Equipment"
"VIV","VIV","Telefonica Brasil S.A. American Depositary Shares (Each representing One Common Share)","N","","N","45,43,67,28,916.00","","","Telecommunications","Telecommunications Equipment"
"VOD","VOD","Vodafone Group Plc - American Depositary Shares each representing ten Ordinary Shares","Q","Q","N","37,02,84,14,560.00","","","Telecommunications","Telecommunications Equipment"
"BCE","BCE","BCE, Inc. Common Stock","N","","N","22,77,69,43,080.00","","","Telecommunications","Telecommunications Equipment"
"CHTR","CHTR","Charter Communications, Inc. - Class A Common Stock","Q","Q","N","20,48,70,15,676.00","","","Telecommunications","Cable & Other Pay Television Services"
"FFIV","FFIV","F5, Inc. - Common Stock","Q","Q","N","20,27,36,92,217.00","","","Telecommunications","Computer Communications Equipment"
"RCI","RCI","Rogers Communication, Inc. Common Stock","N","","N","19,42,10,62,794.00","","","Telecommunications","Cable & Other Pay Television Services"
"TU","TU","Telus Corporation Ordinary Shares","N","","N","19,06,86,05,000.00","","","Telecommunications","Telecommunications Equipment"
"ROKU","ROKU","Roku, Inc. - Class A Common Stock","Q","Q","N","18,57,78,21,680.00","","","Telecommunications","Cable & Other Pay Television Services"
"SKM","SKM","SK Telecom Co., Ltd. Common Stock","N","","N","14,99,03,06,400.00","","","Telecommunications","Telecommunications Equipment"
"TIGO","TIGO","Millicom International Cellular S.A. - Common Stock","Q","Q","N","13,65,62,52,972.00","","","Telecommunications","Telecommunications Equipment"
"LUMN","LUMN","Lumen Technologies, Inc. Common Stock","N","","N","10,98,82,67,562.00","","","Telecommunications","Telecommunications Equipment"
"TIMB","TIMB","TIM S.A. American Depositary Shares (Each representing 5 Common Shares) ","N","","N","10,83,15,46,030.00","","","Telecommunications","Telecommunications Equipment"
"KT","KT","KT Corporation Common Stock","N","","N","9,59,31,72,557.00","","","Telecommunications","Telecommunications Equipment"
"ESE","ESE","ESCO Technologies Inc. Common Stock","N","","N","7,66,85,22,912.00","","","Telecommunications","Telecommunications Equipment"
"TKC","TKC","Turkcell Iletisim Hizmetleri AS Common Stock","N","","N","5,54,30,32,000.00","","","Telecommunications","Telecommunications Equipment"
"LBTYB","LBTYB","Liberty Global Ltd. - Class B Common Shares","Q","Q","N","5,34,19,24,684.00","","","Telecommunications","Cable & Other Pay Television Services"
"LBRDA","LBRDA","Liberty Broadband Corporation - Class A Common Stock","Q","Q","N","4,94,78,01,730.00","","","Telecommunications","Cable & Other Pay Television Services"
"LBRDK","LBRDK","Liberty Broadband Corporation - Class C Common Stock","Q","Q","N","4,93,91,91,867.00","","","Telecommunications","Cable & Other Pay Television Services"
"TDS","TDS","Telephone and Data Systems, Inc. Common Shares","N","","N","4,76,13,92,000.00","","","Telecommunications","Telecommunications Equipment"
"IRDM","IRDM","Iridium Communications Inc - Common Stock","Q","Q","N","4,61,29,01,471.00","","","Telecommunications","Telecommunications Equipment"
"AD","AD","Array Digital Infrastructure, Inc. Common Shares","N","","N","4,42,97,28,000.00","","","Telecommunications","Telecommunications Equipment"
"PHI","PHI","PLDT Inc. Sponsored ADR","N","","N","4,22,17,29,844.00","","","Telecommunications","Telecommunications Equipment"
"VEON","VEON","VEON Ltd. - American Depositary Shares","Q","Q","N","4,06,15,62,399.00","","","Telecommunications","Telecommunications Equipment"
"LBTYA","LBTYA","Liberty Global Ltd. - Class A Common Shares","Q","Q","N","3,92,69,90,836.00","","","Telecommunications","Cable & Other Pay Television Services"
"LBTYK","LBTYK","Liberty Global Ltd. - Class C Common Shares","Q","Q","N","3,84,58,47,676.00","","","Telecommunications","Cable & Other Pay Television Services"
"EXTR","EXTR","Extreme Networks, Inc. - Common Stock","Q","Q","N","3,22,49,87,650.00","","","Telecommunications","Computer Communications Equipment"
"KYIV","KYIV","Kyivstar Group Ltd. - Common Shares","Q","Q","N","3,15,12,88,468.00","","","Telecommunications","Telecommunications Equipment"
"IHS","IHS","IHS Holding Limited Ordinary Shares","N","","N","2,76,46,94,869.00","","","Telecommunications","Telecommunications Equipment"
"DGII","DGII","Digi International Inc. - Common Stock","Q","Q","N","2,48,08,04,694.00","","","Telecommunications","Computer Communications Equipment"
"ATEN","ATEN","A10 Networks, Inc. Common Stock","N","","N","2,00,44,29,192.00","","","Telecommunications","Computer Communications Equipment"
"LILAK","LILAK","Liberty Latin America Ltd. - Class C Common Stock","Q","Q","N","1,55,27,94,000.00","","","Telecommunications","Cable & Other Pay Television Services"
"LILA","LILA","Liberty Latin America Ltd. - Class A Common Stock","Q","Q","N","1,51,75,49,000.00","","","Telecommunications","Cable & Other Pay Television Services"
"ZD","ZD","Ziff Davis, Inc. - Common Stock","Q","Q","N","1,49,42,31,685.00","","","Telecommunications","Telecommunications Equipment"
"NSSC","NSSC","NAPCO Security Technologies, Inc. - Common Stock","Q","Q","N","1,34,94,21,518.00","","","Telecommunications","Telecommunications Equipment"
"IDT","IDT","IDT Corporation Class B Common Stock","N","","N","1,31,82,57,411.00","","","Telecommunications","Telecommunications Equipment"
"GLIBA","GLIBA","GCI Liberty, Inc. - Series A GCI Group Common Stock","Q","Q","N","1,06,84,56,214.00","","","Telecommunications","Cable & Other Pay Television Services"
"GLIBK","GLIBK","GCI Liberty, Inc. - Series C GCI Group Common Stock","Q","Q","N","1,05,54,87,091.00","","","Telecommunications","Cable & Other Pay Television Services"
"ATEX","ATEX","Anterix Inc. - Common Stock","Q","S","N","1,04,62,31,851.00","","","Telecommunications","Telecommunications Equipment"
"SHEN","SHEN","Shenandoah Telecommunications Co - Common Stock","Q","Q","N","89,78,76,076.00","","","Telecommunications","Telecommunications Equipment"
"MATW","MATW","Matthews International Corporation - Class A Common Stock","Q","Q","N","85,68,18,947.00","","","Telecommunications","Metal Fabrications"
"AIOT","AIOT","PowerFleet, Inc. - Common Stock","Q","G","N","44,20,15,278.00","","","Telecommunications","Telecommunications Equipment"
"OPTU","OPTU","Optimum Communications, Inc. Class A common stock","N","","N","43,82,08,217.00","","","Telecommunications","Cable & Other Pay Television Services"
"ATNI","ATNI","ATN International, Inc. - Common Stock","Q","Q","N","41,78,97,776.00","","","Telecommunications","Telecommunications Equipment"
"TTGT","TTGT","TechTarget, Inc. - Common Stock","Q","Q","N","38,10,18,065.00","","","Telecommunications","Telecommunications Equipment"
"AMCX","AMCX","AMC Global Media Inc. - Class A Common Stock","Q","Q","N","37,11,89,166.00","","","Telecommunications","Cable & Other Pay Television Services"
"ALLT","ALLT","Allot Ltd. - Ordinary Shares","Q","Q","N","35,90,95,547.00","","","Telecommunications","Computer Communications Equipment"
"CXDO","CXDO","Crexendo, Inc. - Common Stock","Q","S","N","31,41,04,964.00","","","Telecommunications","Telecommunications Equipment"
"CABO","CABO","Cable One, Inc. Common Stock","N","","N","29,64,06,569.00","","","Telecommunications","Cable & Other Pay Television Services"
"SIDU","SIDU","Sidus Space, Inc. - Class A Common Stock","Q","S","N","29,59,65,366.00","","","Telecommunications","Telecommunications Equipment"
"SILC","SILC","Silicom Ltd - Ordinary Shares","Q","Q","N","28,52,50,039.00","","","Telecommunications","Computer Communications Equipment"
"LTRX","LTRX","Lantronix, Inc. - Common Stock","Q","S","N","25,54,25,606.00","","","Telecommunications","Computer Communications Equipment"
"HUHU","HUHU","HUHUTECH International Group Inc. - Ordinary Shares","Q","S","N","23,70,91,866.00","","","Telecommunications","Metal Fabrications"
"TBCH","TBCH","Turtle Beach Corporation - Common Stock","Q","G","N","22,96,34,661.00","","","Telecommunications","Telecommunications Equipment"
"INSG","INSG","Inseego Corp. - Common Stock","Q","Q","N","22,93,38,802.00","","","Telecommunications","Telecommunications Equipment"
"SPOK","SPOK","Spok Holdings, Inc. - Common Stock","Q","Q","N","22,91,30,500.00","","","Telecommunications","Telecommunications Equipment"
"KORE","KORE","KORE Group Holdings, Inc. Common Stock","N","","N","16,11,92,654.00","","","Telecommunications","Telecommunications Equipment"
"REKR","REKR","Rekor Systems, Inc. - Common Stock","Q","S","N","11,21,64,375.00","","","Telecommunications","Telecommunications Equipment"
"VACI","VACI","Viking Acquisition Corp. I Class A Ordinary Shares","N","","N","- ","","","Telecommunications","Telecommunications Equipment"
"SO","SO","Southern Company (The) Common Stock","N","","N","1,05,30,60,89,267.00","","","Utilities","Electric Utilities: Central"
"CEG","CEG","Constellation Energy Corporation - Common Stock When-Issued","Q","Q","N","99,98,10,21,339.00","","","Utilities","Electric Utilities: Central"
"DUK","DUK","Duke Energy Corporation (Holding Company) Common Stock","N","","N","96,38,14,80,308.00","","","Utilities","Power Generation"
"WMB","WMB","Williams Companies, Inc. (The) Common Stock","N","","N","94,35,43,16,145.00","","","Utilities","Natural Gas Distribution"
"WM","WM","Waste Management, Inc. Common Stock","N","","N","87,72,02,07,267.00","","","Utilities","Environmental Services"
"NGG","NGG","National Grid Transco, PLC National Grid PLC (NEW) American Depositary Shares","N","","N","86,82,70,35,488.00","","","Utilities","Natural Gas Distribution"
"EPD","EPD","Enterprise Products Partners L.P. Common Stock","N","","N","84,34,00,00,055.00","","","Utilities","Natural Gas Distribution"
"CIEN","CIEN","Ciena Corporation Common Stock","N","","N","82,28,61,07,601.00","","","Utilities","Telecommunications Equipment"
"KMI","KMI","Kinder Morgan, Inc. Common Stock","N","","N","74,18,68,14,867.00","","","Utilities","Natural Gas Distribution"
"AEP","AEP","American Electric Power Company, Inc. - Common Stock","Q","Q","N","69,68,35,31,448.00","","","Utilities","Electric Utilities: Central"
"TRP","TRP","TC Energy Corporation Common Stock","N","","N","68,22,50,00,000.00","","","Utilities","Natural Gas Distribution"
"RSG","RSG","Republic Services, Inc. Common Stock","N","","N","63,96,49,02,008.00","","","Utilities","Environmental Services"
"SRE","SRE","DBA Sempra Common Stock","N","","N","60,47,28,66,155.00","","","Utilities","Natural Gas Distribution"
"TRGP","TRGP","Targa Resources, Inc. Common Stock","N","","N","57,03,30,31,466.00","","","Utilities","Natural Gas Distribution"
"OKE","OKE","ONEOK, Inc. Common Stock","N","","N","56,95,49,69,821.00","","","Utilities","Oil & Gas Production"
"D","D","Dominion Energy, Inc. Common Stock","N","","N","55,15,06,48,322.00","","","Utilities","Electric Utilities: Central"
"ETR","ETR","Entergy Corporation Common Stock","N","","N","51,36,80,35,931.00","","","Utilities","Electric Utilities: Central"
"LNG","LNG","Cheniere Energy, Inc. Common Stock","N","","N","50,34,48,36,287.00","","","Utilities","Oil/Gas Transmission"
"XEL","XEL","Xcel Energy Inc. - Common Stock","Q","Q","N","49,89,78,65,931.00","","","Utilities","Power Generation"
"VST","VST","Vistra Corp. Common Stock","N","","N","47,39,43,67,702.00","","","Utilities","Electric Utilities: Central"
"EXC","EXC","Exelon Corporation - Common Stock","Q","Q","N","45,51,74,14,197.00","","","Utilities","Power Generation"
"PCG","PCG","Pacific Gas & Electric Co. Common Stock","N","","N","44,66,16,72,019.00","","","Utilities","Power Generation"
"WCN","WCN","Waste Connections, Inc. Common Shares","N","","N","39,64,01,80,348.00","","","Utilities","Environmental Services"
"ED","ED","Consolidated Edison, Inc. Common Stock","N","","N","39,42,53,07,841.00","","","Utilities","Power Generation"
"PEG","PEG","Public Service Enterprise Group Incorporated Common Stock","N","","N","38,58,50,26,157.00","","","Utilities","Power Generation"
"WEC","WEC","WEC Energy Group, Inc. Common Stock","N","","N","36,17,34,65,170.00","","","Utilities","Power Generation"
"VG","VG","Venture Global, Inc. Class A common stock","N","","N","32,58,23,55,563.00","","","Utilities","Oil/Gas Transmission"
"AXIA","AXIA","AXIA Energia American Depositary Shares (Each representing one Common Share)","N","","N","31,45,52,95,134.00","","","Utilities","Electric Utilities: Central"
"AEE","AEE","Ameren Corporation Common Stock","N","","N","30,18,25,31,241.00","","","Utilities","Power Generation"
"ATO","ATO","Atmos Energy Corporation Common Stock","N","","N","30,10,73,28,294.00","","","Utilities","Oil/Gas Transmission"
"DTE","DTE","DTE Energy Company Common Stock","N","","N","29,81,66,98,102.00","","","Utilities","Electric Utilities: Central"
"FTS","FTS","Fortis Inc. Common Shares","N","","N","28,78,96,05,000.00","","","Utilities","Electric Utilities: Central"
"NRG","NRG","NRG Energy, Inc. Common Stock","N","","N","27,81,96,21,002.00","","","Utilities","Electric Utilities: Central"
"CNP","CNP","CenterPoint Energy, Inc (Holding Co) Common Stock","N","","N","27,57,32,43,582.00","","","Utilities","Electric Utilities: Central"
"EIX","EIX","Edison International Common Stock","N","","N","27,08,56,45,507.00","","","Utilities","Electric Utilities: Central"
"PPL","PPL","PPL Corporation Common Stock","N","","N","26,88,52,40,186.00","","","Utilities","Electric Utilities: Central"
"ES","ES","Eversource Energy (D/B/A) Common Stock","N","","N","25,72,76,34,510.00","","","Utilities","Electric Utilities: Central"
"FE","FE","FirstEnergy Corp. Common Stock","N","","N","25,69,96,97,105.00","","","Utilities","Electric Utilities: Central"
"FN","FN","Fabrinet Ordinary Shares","N","","N","25,32,05,18,961.00","","","Utilities","Telecommunications Equipment"
"AWK","AWK","American Water Works Company, Inc. Common Stock","N","","N","24,66,88,11,815.00","","","Utilities","Water Supply"
"CMS","CMS","CMS Energy Corporation Common Stock","N","","N","22,54,64,97,152.00","","","Utilities","Power Generation"
"NI","NI","NiSource Inc Common Stock","N","","N","22,53,79,44,835.00","","","Utilities","Power Generation"
"SBS","SBS","Companhia de saneamento Basico Do Estado De Sao Paulo - Sabesp American Depositary Shares (Each repstg 250 Common Shares)","N","","N","20,90,04,86,768.00","","","Utilities","Water Supply"
"EVRG","EVRG","Evergy, Inc. - Common Stock","Q","Q","N","18,98,39,00,174.00","","","Utilities","Power Generation"
"LNT","LNT","Alliant Energy Corporation - Common Stock","Q","Q","N","18,63,98,53,760.00","","","Utilities","Power Generation"
"KEP","KEP","Korea Electric Power Corporation Common Stock","N","","N","16,94,78,51,633.00","","","Utilities","Electric Utilities: Central"
"EMA","EMA","Emera Incorporated Common Shares","N","","N","16,05,97,28,990.00","","","Utilities","Electric Utilities: Central"
"TLN","TLN","Talen Energy Corporation - Common Stock","Q","Q","N","16,03,78,28,998.00","","","Utilities","Electric Utilities: Central"
"DTM","DTM","DT Midstream, Inc. Common Stock ","N","","N","15,02,97,40,005.00","","","Utilities","Natural Gas Distribution"
"BEPC","BEPC","Brookfield Renewable Corporation Brookfield Renewable Corporation Class A Subordinate Voting Shares","N","","N","13,89,20,26,585.00","","","Utilities","Electric Utilities: Central"
"GFL","GFL","GFL Environmental Inc. Subordinate voting shares, no par value","N","","N","13,33,24,70,130.00","","","Utilities","Environmental Services"
