Ticker,Symbol,Security Name,Listing Exchange,Market Category,ETF, MarketCap ,TrailingPE,ForwardPE,Sector,Industry
ZBRA,ZBRA,Zebra Technologies Corporation - Class A Common Stock,Q,Q,N,"12,28,41,75,463.00",,,Industrials,Industrial Machinery/Components
SAIA,SAIA,"Saia, Inc. - Common Stock",Q,Q,N,"12,18,83,44,730.00",,,Industrials,Trucking Freight/Courier Services
PNR,PNR,Pentair plc. Ordinary Share,N, ,N,"12,09,05,18,550.00",,,Industrials,Industrial Machinery/Components
WLK,WLK,Westlake Corporation Common Stock,N, ,N,"11,95,38,70,675.00",,,Industrials,Major Chemicals
TFII,TFII,TFI International Inc. Common Shares,N, ,N,"11,83,97,19,626.00",,,Industrials,Trucking Freight/Courier Services
JHX,JHX,James Hardie Industries plc. Ordinary Shares,N, ,N,"11,55,69,00,600.00",,,Industrials,Building Materials
XE,XE,"X-Energy, Inc. - Class A Common Stock",Q,Q,N,"11,55,31,17,981.00",,,Industrials,Metal Fabrications
PSKY,PSKY,Paramount Skydance Corporation - Class B Common Stock,Q,Q,N,"11,54,42,70,093.00",,,Industrials,Broadcasting
DRS,DRS,"Leonardo DRS, Inc. - Common Stock",Q,Q,N,"11,42,94,21,618.00",,,Industrials,Industrial Machinery/Components
AAON,AAON,"AAON, Inc. - Common Stock",Q,Q,N,"11,30,46,35,097.00",,,Industrials,Industrial Machinery/Components
CGNX,CGNX,Cognex Corporation - Common Stock,Q,Q,N,"10,85,38,76,594.00",,,Industrials,Industrial Machinery/Components
RVTY,RVTY,"Revvity, Inc. Common Stock",N, ,N,"10,71,42,00,599.00",,,Industrials,Biotechnology: Laboratory Analytical Instruments
ESI,ESI,Element Solutions Inc. Common Stock,N, ,N,"10,68,94,83,848.00",,,Industrials,Major Chemicals
JOBY,JOBY,"Joby Aviation, Inc. Common Stock",N, ,N,"10,57,41,60,659.00",,,Industrials,Aerospace
EMBJ,EMBJ,Embraer S.A. Common Stock,N, ,N,"10,56,32,27,136.00",,,Industrials,Aerospace
CR,CR,Crane Company Common Stock,N, ,N,"10,37,48,78,675.00",,,Industrials,Metal Fabrications
KTOS,KTOS,"Kratos Defense & Security Solutions, Inc. - Common Stock",Q,Q,N,"10,35,95,41,516.00",,,Industrials,Military/Government/Technical
SPXC,SPXC,"SPX Technologies, Inc. Common Stock",N, ,N,"10,16,51,64,911.00",,,Industrials,Industrial Machinery/Components
WTS,WTS,"Watts Water Technologies, Inc. Class A Common Stock",N, ,N,"10,14,28,16,746.00",,,Industrials,Metal Fabrications
VMI,VMI,"Valmont Industries, Inc. Common Stock",N, ,N,"9,99,78,36,128.00",,,Industrials,Metal Fabrications
GTLS,GTLS,"Chart Industries, Inc. Common Stock",N, ,N,"9,92,25,41,419.00",,,Industrials,Metal Fabrications
OC,OC,Owens Corning Inc Common Stock New,N, ,N,"9,73,42,63,201.00",,,Industrials,Industrial Machinery/Components
DCI,DCI,"Donaldson Company, Inc. Common Stock",N, ,N,"9,71,91,31,273.00",,,Industrials,Pollution Control Equipment
GGB,GGB,Gerdau S.A. Common Stock,N, ,N,"9,36,17,87,015.00",,,Industrials,Steel/Iron Ore
VFS,VFS,VinFast Auto Ltd. - Ordinary Shares,Q,Q,N,"9,08,90,97,399.00",,,Industrials,Auto Manufacturing
MWH,MWH,"SOLV Energy, Inc. - Class A common stock",Q,Q,N,"9,06,01,51,072.00",,,Industrials,Military/Government/Technical
KRMN,KRMN,Karman Holdings Inc. Common Stock,N, ,N,"8,88,78,76,242.00",,,Industrials,Military/Government/Technical
SARO,SARO,"StandardAero, Inc. Common Stock",N, ,N,"8,78,39,09,500.00",,,Industrials,Aerospace
TX,TX,"Ternium S.A. Ternium S.A. American Depositary Shares (each representing ten shares, USD1.00 par value)",N, ,N,"8,72,58,95,918.00",,,Industrials,Steel/Iron Ore
FLS,FLS,Flowserve Corporation Common Stock,N, ,N,"8,69,47,11,639.00",,,Industrials,Fluid Controls
ICL,ICL,ICL Group Ltd. Ordinary Shares,N, ,N,"8,49,26,26,557.00",,,Industrials,Agricultural Chemicals
AGCO,AGCO,AGCO Corporation Common Stock,N, ,N,"8,47,54,18,085.00",,,Industrials,Industrial Machinery/Components
EMN,EMN,Eastman Chemical Company Common Stock,N, ,N,"8,43,04,50,801.00",,,Industrials,Major Chemicals
ZWS,ZWS,Zurn Elkay Water Solutions Corporation Common Stock,N, ,N,"8,23,17,91,468.00",,,Industrials,Industrial Machinery/Components
AVAV,AVAV,"AeroVironment, Inc. - Common Stock",Q,Q,N,"8,20,71,51,089.00",,,Industrials,Aerospace
TKR,TKR,Timken Company (The) Common Stock,N, ,N,"8,07,87,36,788.00",,,Industrials,Metal Fabrications
CMC,CMC,Commercial Metals Company Common Stock,N, ,N,"8,03,87,80,903.00",,,Industrials,Steel/Iron Ore
LUNR,LUNR,"Intuitive Machines, Inc. - Class A Common Stock",Q,G,N,"7,94,29,92,540.00",,,Industrials,Industrial Machinery/Components
OSK,OSK,Oshkosh Corporation (Holding Company)Common Stock,N, ,N,"7,91,73,69,217.00",,,Industrials,Auto Manufacturing
ATR,ATR,"AptarGroup, Inc. Common Stock",N, ,N,"7,59,68,51,315.00",,,Industrials,Plastic Products
MYRG,MYRG,"MYR Group, Inc. - Common Stock",Q,Q,N,"7,32,16,56,838.00",,,Industrials,Water Sewer Pipeline Comm & Power Line Construction
TEX,TEX,Terex Corporation Common Stock,N, ,N,"7,25,51,26,000.00",,,Industrials,Construction/Ag Equipment/Trucks
MOS,MOS,Mosaic Company (The) Common Stock,N, ,N,"7,19,83,04,731.00",,,Industrials,Agricultural Chemicals
TFPM,TFPM,Triple Flag Precious Metals Corp. Common Shares,N, ,N,"7,13,40,33,081.00",,,Industrials,Precious Metals
ROAD,ROAD,"Construction Partners, Inc. - Common Stock",Q,Q,N,"7,07,58,88,309.00",,,Industrials,Military/Government/Technical
ST,ST,Sensata Technologies Holding plc Ordinary Shares,N, ,N,"7,04,47,28,308.00",,,Industrials,Industrial Machinery/Components
SSRM,SSRM,SSR Mining Inc. - Common Stock,Q,Q,N,"7,03,01,84,289.00",,,Industrials,Precious Metals
FSS,FSS,Federal Signal Corporation Common Stock,N, ,N,"7,01,09,89,282.00",,,Industrials,Auto Manufacturing
HXL,HXL,Hexcel Corporation Common Stock,N, ,N,"6,92,64,78,307.00",,,Industrials,Major Chemicals
VFC,VFC,V.F. Corporation Common Stock,N, ,N,"6,89,60,16,420.00",,,Industrials,Garments and Clothing
MIDD,MIDD,The Middleby Corporation - Common Stock,Q,Q,N,"6,87,67,21,548.00",,,Industrials,Industrial Machinery/Components
BRKR,BRKR,Bruker Corporation - Common Stock,Q,Q,N,"6,86,12,13,574.00",,,Industrials,Biotechnology: Laboratory Analytical Instruments
NPO,NPO,Enpro Inc. Common Stock,N, ,N,"6,81,82,08,273.00",,,Industrials,Metal Fabrications
AWI,AWI,Armstrong World Industries Inc Common Stock,N, ,N,"6,81,41,18,821.00",,,Industrials,Plastic Products
RAL,RAL,Ralliant Corporation Common Stock,N, ,N,"6,79,43,42,084.00",,,Industrials,Industrial Machinery/Components
FLY,FLY,Firefly Aerospace Inc. - Common Stock,Q,G,N,"6,68,50,13,253.00",,,Industrials,Military/Government/Technical
JBTM,JBTM,JBT Marel Corporation Common Stock,N, ,N,"6,62,45,87,721.00",,,Industrials,Industrial Machinery/Components
BIO,BIO,"Bio-Rad Laboratories, Inc. Class A Common Stock",N, ,N,"6,60,04,80,531.00",,,Industrials,Biotechnology: Laboratory Analytical Instruments
GTES,GTES,Gates Industrial Corporation plc Ordinary Shares,N, ,N,"6,49,79,48,030.00",,,Industrials,Industrial Machinery/Components
CE,CE,Celanese Corporation Common Stock,N, ,N,"6,48,21,52,680.00",,,Industrials,Major Chemicals
NEU,NEU,NewMarket Corp Common Stock,N, ,N,"6,41,80,09,737.00",,,Industrials,Major Chemicals
EXP,EXP,Eagle Materials Inc Common Stock,N, ,N,"6,36,89,36,962.00",,,Industrials,Building Materials
PRIM,PRIM,Primoris Services Corporation Common Stock,N, ,N,"6,36,08,48,579.00",,,Industrials,Water Sewer Pipeline Comm & Power Line Construction
ACA,ACA,"Arcosa, Inc. Common Stock ",N, ,N,"6,34,91,41,792.00",,,Industrials,Metal Fabrications
FLR,FLR,Fluor Corporation Common Stock,N, ,N,"6,31,09,84,251.00",,,Industrials,Military/Government/Technical
GVA,GVA,Granite Construction Incorporated Common Stock,N, ,N,"6,24,37,47,615.00",,,Industrials,Military/Government/Technical
TV,TV,Grupo Televisa S.A.B. Common Stock,N, ,N,"6,19,57,22,904.00",,,Industrials,Broadcasting
CENX,CENX,Century Aluminum Company - Common Stock,Q,Q,N,"6,15,22,26,762.00",,,Industrials,Aluminum
NXST,NXST,"Nexstar Media Group, Inc. - Common Stock",Q,Q,N,"6,13,83,31,965.00",,,Industrials,Broadcasting
VSNT,VSNT,"Versant Media Group, Inc. - Class A Common Stock",Q,Q,N,"6,08,99,22,118.00",,,Industrials,Broadcasting
MSM,MSM,"MSC Industrial Direct Company, Inc. Common Stock",N, ,N,"6,00,94,46,893.00",,,Industrials,Industrial Machinery/Components
LSTR,LSTR,"Landstar System, Inc. - Common Stock",Q,Q,N,"5,79,37,50,781.00",,,Industrials,Trucking Freight/Courier Services
LOAR,LOAR,Loar Holdings Inc. Common Stock,N, ,N,"5,74,29,25,051.00",,,Industrials,Military/Government/Technical
SNDR,SNDR,"Schneider National, Inc. Common Stock",N, ,N,"5,66,52,71,364.00",,,Industrials,Trucking Freight/Courier Services
PRM,PRM,"Perimeter Solutions, SA Common Stock",N, ,N,"5,64,25,65,109.00",,,Industrials,Major Chemicals
ESAB,ESAB,ESAB Corporation Common Stock,N, ,N,"5,56,45,88,477.00",,,Industrials,Industrial Machinery/Components
AVTR,AVTR,"Avantor, Inc. Common Stock",N, ,N,"5,44,83,88,108.00",,,Industrials,Biotechnology: Laboratory Analytical Instruments
BCPC,BCPC,Balchem Corporation - Common Stock,Q,Q,N,"5,23,36,28,986.00",,,Industrials,Major Chemicals
BC,BC,Brunswick Corporation Common Stock,N, ,N,"5,16,28,68,843.00",,,Industrials,Industrial Machinery/Components
SXT,SXT,Sensient Technologies Corporation Common Stock,N, ,N,"4,93,28,91,085.00",,,Industrials,Major Chemicals
ACHR,ACHR,Archer Aviation Inc. Class A Common Stock,N, ,N,"4,92,21,95,098.00",,,Industrials,Aerospace
MEOH,MEOH,Methanex Corporation - Common Stock,Q,Q,N,"4,89,51,59,860.00",,,Industrials,Major Chemicals
ALH,ALH,Alliance Laundry Holdings Inc. Common Stock,N, ,N,"4,89,27,24,142.00",,,Industrials,Industrial Machinery/Components
UUUU,UUUU,Energy Fuels Inc Ordinary Shares (Canada),A, ,N,"4,87,60,04,585.00",,,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
WSC,WSC,WillScot Holdings Corporation - Class A Common Stock,Q,S,N,"4,79,00,24,180.00",,,Industrials,Misc Corporate Leasing Services
MIR,MIR,"Mirion Technologies, Inc. Class A Common Stock",N, ,N,"4,72,79,34,754.00",,,Industrials,Industrial Machinery/Components
HRI,HRI,Herc Holdings Inc. Common Stock ,N, ,N,"4,70,42,46,060.00",,,Industrials,Misc Corporate Leasing Services
MDU,MDU,"MDU Resources Group, Inc. Common Stock (Holding Company)",N, ,N,"4,69,53,20,329.00",,,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
SIM,SIM,"Grupo Simec, S.A.B. de C.V. American Depositary Shares",A, ,N,"4,61,23,53,724.00",,,Industrials,Steel/Iron Ore
REZI,REZI,"Resideo Technologies, Inc. Common Stock ",N, ,N,"4,59,57,86,991.00",,,Industrials,Wholesale Distributors
KNF,KNF,Knife Riv Holding Co. Common Stock,N, ,N,"4,57,71,98,406.00",,,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
CSTM,CSTM,Constellium SE Ordinary Shares (France),N, ,N,"4,57,05,70,607.00",,,Industrials,Metal Fabrications
SEB,SEB,Seaboard Corporation Common Stock,A, ,N,"4,55,10,01,292.00",,,Industrials,Farming/Seeds/Milling
SMR,SMR,NuScale Power Corporation Class A Common Stock,N, ,N,"4,44,79,78,765.00",,,Industrials,Metal Fabrications
BCO,BCO,Brinks Company (The) Common Stock,N, ,N,"4,36,74,08,957.00",,,Industrials,Integrated Freight & Logistics
CSW,CSW,"CSW Industrials, Inc. Common Stock",N, ,N,"4,35,32,46,491.00",,,Industrials,Home Furnishings
AIR,AIR,AAR Corp. Common Stock,N, ,N,"4,27,54,54,095.00",,,Industrials,Aerospace
CBT,CBT,Cabot Corporation Common Stock,N, ,N,"4,26,90,91,186.00",,,Industrials,Major Chemicals
BDC,BDC,Belden Inc Common Stock,N, ,N,"4,24,89,89,484.00",,,Industrials,Telecommunications Equipment
SLGN,SLGN,Silgan Holdings Inc. Common Stock,N, ,N,"4,13,94,76,121.00",,,Industrials,Containers/Packaging
VVV,VVV,Valvoline Inc. Common Stock,N, ,N,"4,10,15,60,301.00",,,Industrials,Major Chemicals
VNT,VNT,Vontier Corporation Common Stock ,N, ,N,"4,06,56,00,000.00",,,Industrials,Industrial Machinery/Components
THO,THO,"Thor Industries, Inc. Common Stock",N, ,N,"4,03,80,00,160.00",,,Industrials,Homebuilding
MWA,MWA,MUELLER WATER PRODUCTS Common Stock,N, ,N,"4,03,46,06,772.00",,,Industrials,Metal Fabrications
KBR,KBR,"KBR, Inc. Common Stock",N, ,N,"3,95,14,09,010.00",,,Industrials,Military/Government/Technical
GFF,GFF,Griffon Corporation Common Stock,N, ,N,"3,92,75,59,613.00",,,Industrials,Building Products
BETA,BETA,"Beta Technologies, Inc. Class A Common Stock",N, ,N,"3,89,28,54,041.00",,,Industrials,Aerospace
KAI,KAI,Kadant Inc Common Stock,N, ,N,"3,83,65,84,527.00",,,Industrials,Industrial Machinery/Components
CC,CC,Chemours Company (The) Common Stock,N, ,N,"3,77,52,32,384.00",,,Industrials,Major Chemicals
LEU,LEU,Centrus Energy Corp. Class A Common Stock,N, ,N,"3,75,96,67,661.00",,,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
PVH,PVH,PVH Corp. Common Stock,N, ,N,"3,72,64,68,921.00",,,Industrials,Garments and Clothing
HSAI,HSAI,"Hesai Group - American Depositary Share, each ADS represents one Class B ordinary share",Q,Q,N,"3,69,04,20,520.00",,,Industrials,Industrial Machinery/Components
KTB,KTB,"Kontoor Brands, Inc. Common Stock ",N, ,N,"3,61,03,05,573.00",,,Industrials,Garments and Clothing
ITRI,ITRI,"Itron, Inc. - Common Stock",Q,Q,N,"3,60,03,54,976.00",,,Industrials,Electrical Products
BMI,BMI,"Badger Meter, Inc. Common Stock",N, ,N,"3,45,90,73,756.00",,,Industrials,Industrial Machinery/Components
YSS,YSS,York Space Systems Inc. Common Stock,N, ,N,"3,44,67,24,897.00",,,Industrials,Military/Government/Technical
SMG,SMG,Scotts Miracle-Gro Company (The) Common Stock,N, ,N,"3,41,49,88,792.00",,,Industrials,Agricultural Chemicals
EFXT,EFXT,Enerflex Ltd Common Shares,N, ,N,"3,37,15,14,223.00",,,Industrials,Industrial Machinery/Components
AEHR,AEHR,Aehr Test Systems - Common Stock,Q,S,N,"3,36,77,15,684.00",,,Industrials,Electrical Products
FUL,FUL,H. B. Fuller Company Common Stock,N, ,N,"3,24,19,99,442.00",,,Industrials,Home Furnishings
AVNT,AVNT,Avient Corporation Common Stock,N, ,N,"3,21,07,72,947.00",,,Industrials,Major Chemicals
OLN,OLN,Olin Corporation Common Stock,N, ,N,"3,19,65,40,887.00",,,Industrials,Major Chemicals
ATS,ATS,ATS Corporation Common Shares,N, ,N,"3,18,98,86,205.00",,,Industrials,Industrial Machinery/Components
PSNY,PSNY,Polestar Automotive Holding UK Limited - Class A ADS,Q,G,N,"3,11,49,59,057.00",,,Industrials,Auto Manufacturing
SXI,SXI,Standex International Corporation Common Stock,N, ,N,"3,08,79,11,894.00",,,Industrials,Industrial Machinery/Components
USLM,USLM,"United States Lime & Minerals, Inc. - Common Stock",Q,Q,N,"3,08,24,60,558.00",,,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
CECO,CECO,CECO Environmental Corp. - Common Stock,Q,Q,N,"3,06,71,44,151.00",,,Industrials,Pollution Control Equipment
HAYW,HAYW,"Hayward Holdings, Inc. Common Stock",N, ,N,"3,04,37,73,815.00",,,Industrials,Industrial Machinery/Components
TTAM,TTAM,Titan America SA Common Shares,N, ,N,"3,00,41,86,367.00",,,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
KALU,KALU,Kaiser Aluminum Corporation - Common Stock,Q,Q,N,"2,92,10,46,729.00",,,Industrials,Metal Fabrications
ATRO,ATRO,Astronics Corporation - Common Stock,Q,Q,N,"2,91,33,54,827.00",,,Industrials,Military/Government/Technical
NN,NN,NextNav Inc. - Common stock,Q,S,N,"2,90,55,62,202.00",,,Industrials,Industrial Machinery/Components
RDW,RDW,Redwire Corporation Common Stock,N, ,N,"2,86,64,18,870.00",,,Industrials,Military/Government/Technical
TRN,TRN,"Trinity Industries, Inc. Common Stock",N, ,N,"2,84,27,19,260.00",,,Industrials,Railroads
BW,BW,"Babcock & Wilcox Enterprises, Inc. Common Stock",N, ,N,"2,83,86,68,521.00",,,Industrials,Building Products
TXG,TXG,"10x Genomics, Inc. - Common Stock",Q,Q,N,"2,75,87,57,987.00",,,Industrials,Biotechnology: Laboratory Analytical Instruments
WOR,WOR,"Worthington Enterprises, Inc. Common Shares",N, ,N,"2,73,37,87,432.00",,,Industrials,Steel/Iron Ore
WDFC,WDFC,WD-40 Company - Common Stock,Q,Q,N,"2,68,87,92,982.00",,,Industrials,Major Chemicals
AVEX,AVEX,AEVEX Corp. Class A Common Stock,N, ,N,"2,68,43,96,165.00",,,Industrials,Aerospace
KMT,KMT,Kennametal Inc. Common Stock,N, ,N,"2,67,34,50,413.00",,,Industrials,Industrial Machinery/Components
ARCB,ARCB,ArcBest Corporation - Common Stock,Q,Q,N,"2,58,92,79,840.00",,,Industrials,Trucking Freight/Courier Services
HLIO,HLIO,"Helios Technologies, Inc. Common Stock",N, ,N,"2,56,90,23,871.00",,,Industrials,Metal Fabrications
LCID,LCID,"Lucid Group, Inc. - Common Stock",Q,Q,N,"2,55,03,28,240.00",,,Industrials,Auto Manufacturing
HUN,HUN,Huntsman Corporation Common Stock,N, ,N,"2,54,43,15,615.00",,,Industrials,Major Chemicals
ROG,ROG,Rogers Corporation Common Stock,N, ,N,"2,50,78,97,653.00",,,Industrials,Major Chemicals
NGVT,NGVT,Ingevity Corporation Common Stock ,N, ,N,"2,50,18,23,096.00",,,Industrials,Major Chemicals
KWR,KWR,Quaker Houghton Common Stock,N, ,N,"2,47,05,50,323.00",,,Industrials,Major Chemicals
ANDE,ANDE,"The Andersons, Inc. - Common Stock",Q,Q,N,"2,45,56,37,978.00",,,Industrials,Farming/Seeds/Milling
AMBP,AMBP,Ardagh Metal Packaging S.A. Ordinary Shares,N, ,N,"2,39,37,86,842.00",,,Industrials,Containers/Packaging
DXPE,DXPE,"DXP Enterprises, Inc. - Common Stock",Q,Q,N,"2,36,53,35,346.00",,,Industrials,Industrial Machinery/Components
CXT,CXT,"Crane NXT, Co. Common Stock",N, ,N,"2,35,77,98,488.00",,,Industrials,Metal Fabrications
AESI,AESI,Atlas Energy Solutions Inc. Common Stock,N, ,N,"2,34,32,28,756.00",,,Industrials,Mining & Quarrying of Nonmetallic Minerals (No Fuels)
LWLG,LWLG,"Lightwave Logic, Inc. - Common Stock",Q,S,N,"2,32,94,26,996.00",,,Industrials,Containers/Packaging
CDNL,CDNL,Cardinal Infrastructure Group Inc. - Class A Common Stock,Q,Q,N,"2,32,50,98,432.00",,,Industrials,Military/Government/Technical
HUBG,HUBG,"Hub Group, Inc. - Class A Common Stock",Q,Q,N,"2,31,37,43,051.00",,,Industrials,Integrated Freight & Logistics
DCO,DCO,Ducommun Incorporated Common Stock,N, ,N,"2,30,58,27,693.00",,,Industrials,Military/Government/Technical
COHU,COHU,"Cohu, Inc. - Common Stock",Q,Q,N,"2,27,57,38,739.00",,,Industrials,Electrical Products
WERN,WERN,"Werner Enterprises, Inc. - Common Stock",Q,Q,N,"2,23,58,39,539.00",,,Industrials,Trucking Freight/Courier Services
PCT,PCT,"PureCycle Technologies, Inc. - Common stock",Q,S,N,"2,21,73,87,123.00",,,Industrials,Major Chemicals
OUST,OUST,"Ouster, Inc. - Common Stock",Q,Q,N,"2,17,96,09,247.00",,,Industrials,Industrial Machinery/Components
VOYG,VOYG,"Voyager Technologies, Inc. Class A Common Stock",N, ,N,"2,12,69,18,456.00",,,Industrials,Military/Government/Technical
WS,WS,"Worthington Steel, Inc. Common Shares",N, ,N,"2,05,48,62,340.00",,,Industrials,Steel/Iron Ore
GRC,GRC,Gorman-Rupp Company (The) Common Stock,N, ,N,"2,01,45,73,336.00",,,Industrials,Fluid Controls
BAK,BAK,Braskem SA ADR,N, ,N,"2,00,29,84,683.00",,,Industrials,Major Chemicals
